OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
216532,5,5,15,0,2020,10,17,3,2,3,2,0,1,1,0,0,0,0,0,"407124,279400000350000","5756617,540699999800000","7,648523311000076","51,952497507000032"
216533,5,5,15,0,2020,10,13,3,3,4,3,0,1,0,0,0,0,0,1,"405769,576000000350000","5758391,417999999600000","7,628329834000056","51,968214021000051"
216669,5,5,15,0,2020,10,15,4,3,5,3,0,1,1,0,0,0,0,0,"405864,677199999800000","5754080,182800000500000","7,630894486000045","51,929478745000040"
216802,5,5,15,0,2020,10,16,2,3,0,5,0,1,1,0,0,0,0,0,"403377,540199999700000","5762066,858899999400000","7,592485904000057","52,000839216000031"
216817,5,5,15,0,2020,10,13,1,2,5,2,0,1,1,0,0,0,0,0,"405139,223100000060000","5755806,796000000100000","7,619870571000035","51,944875151000076"
216845,5,5,15,0,2020,10,23,4,3,4,6,2,1,0,0,0,0,0,0,"406127,513199999930000","5758080,793199999300000","7,633623484000054","51,965482550000047"
216944,5,5,15,0,2020,10,10,2,3,0,7,0,1,0,1,0,0,0,0,"404373,148299999540000","5756515,966000000000000","7,608531196000058","51,951118288000032"
216979,5,5,15,0,2020,10,0,7,3,4,1,2,1,0,0,0,0,0,0,"404388,951500000430000","5758417,678099999200000","7,608231749000026","51,968214290000049"
217032,5,5,15,0,2020,10,16,2,3,0,1,0,1,0,0,0,0,0,0,"402208,030600000170000","5758615,657900000000000","7,576439117000064","51,969614362000073"
217115,5,5,15,0,2020,10,14,2,3,0,1,0,1,0,0,0,0,0,1,"406112,864000000060000","5757493,588999999700000","7,633570847000044","51,960202017000029"
217142,5,5,15,0,2020,10,18,5,3,5,7,1,1,1,0,0,0,0,0,"405241,742700000290000","5757571,688400000300000","7,620874993000030","51,960756226000058"
217200,5,5,15,0,2020,10,6,7,3,0,7,2,1,0,0,0,0,0,1,"405110,800200000410000","5760183,298399999700000","7,618247865000058","51,984208051000053"
217219,5,5,15,0,2020,10,16,2,3,5,3,0,1,1,0,0,0,0,0,"407988,565100000240000","5754726,074799999600000","7,661602394000056","51,935639560000027"
217270,5,5,15,0,2020,10,15,2,3,5,3,0,1,1,0,0,0,0,1,"405903,491100000220000","5757238,151799999200000","7,630594553000037","51,957870638000031"
217417,5,5,15,0,2020,10,16,4,3,5,3,0,1,0,0,0,0,1,0,"407854,961699999870000","5757275,653400000200000","7,658976143000075","51,958534535000069"
217419,5,5,15,0,2020,10,10,5,3,3,6,0,1,0,0,0,0,1,0,"407857,174999999810000","5757275,247999999700000","7,659008453000070","51,958531258000050"
217420,5,5,15,0,2020,10,17,4,3,5,3,1,1,1,0,0,0,0,1,"407989,008100000210000","5754725,488299999400000","7,661608993000073","51,935634362000030"
217421,5,5,15,0,2020,10,7,4,3,5,2,0,1,1,0,0,0,1,1,"405269,103199999780000","5757294,410599999100000","7,621349544000054","51,958268601000043"
217422,5,5,15,0,2020,10,18,4,2,0,7,2,1,0,0,0,0,0,1,"406866,295699999670000","5758296,189600000200000","7,644315265000046","51,967542903000037"
217424,5,5,15,0,2020,10,9,5,3,5,3,0,1,1,0,0,0,0,0,"406519,377500000410000","5758205,828500000800000","7,639291548000074","51,966672461000030"
217687,5,5,15,0,2020,11,20,4,3,5,3,2,1,1,0,0,0,0,0,"403543,108799999580000","5757820,992399999900000","7,596090773000071","51,962704957000028"
217697,5,5,15,0,2020,11,17,3,2,0,1,1,1,0,0,0,0,0,1,"404500,583999999800000","5760999,012399999400000","7,609137721000025","51,991435389000060"
217852,5,5,15,0,2020,11,12,3,2,0,1,0,1,0,0,0,0,0,1,"404313,325000000190000","5760310,199999999300000","7,606603532000065","51,985211895000077"
217896,5,5,15,0,2020,11,22,6,3,0,7,2,1,0,0,0,0,0,0,"405519,709999999960000","5754337,651900000900000","7,625808137000036","51,931734552000080"
218006,5,5,15,0,2020,11,15,5,3,0,1,0,1,0,0,0,0,0,0,"401927,962899999690000","5755789,723700000000000","7,573170215000062","51,944164861000047"
218008,5,5,15,0,2020,11,15,5,2,0,1,0,1,0,0,0,0,0,0,"406818,839800000190000","5758633,283299999300000","7,643533197000068","51,970564911000054"
218290,5,5,15,0,2020,11,15,2,3,0,6,0,1,0,0,0,0,0,0,"405489,101999999960000","5757139,439999999500000","7,624592895000035","51,956913095000061"
218293,5,5,15,0,2020,11,8,5,3,1,7,0,1,0,0,0,0,1,0,"405465,644500000400000","5758794,287699999300000","7,623796076000076","51,971783571000060"
218298,5,5,15,0,2020,11,15,2,2,4,6,0,1,0,0,0,0,0,0,"406447,543999999760000","5760963,738800000400000","7,637494292000042","51,991449708000061"
218367,5,5,15,0,2020,11,9,4,2,0,1,0,1,0,0,0,0,0,1,"406201,960400000210000","5756167,129300000100000","7,635229249000076","51,948294205000082"
218375,5,5,15,0,2020,11,13,2,2,5,3,0,1,1,0,0,0,0,1,"402459,906000000420000","5758871,871500000400000","7,580031656000074","51,971961530000044"
218460,5,5,15,0,2020,11,15,4,3,0,3,0,1,1,0,0,0,0,0,"407846,678199999970000","5754604,415500000100000","7,659571710000023","51,934522536000031"
218538,5,5,15,0,2020,11,13,7,3,0,5,0,1,1,0,0,0,1,0,"407184,789599999790000","5758669,269400000600000","7,648849107000046","51,970949605000044"
218604,5,5,15,0,2020,11,19,6,2,5,3,2,1,1,0,0,0,0,1,"405264,661899999720000","5755570,338099999400000","7,621760162000044","51,942771139000058"
218612,5,5,15,0,2020,11,10,6,3,5,3,0,1,1,0,0,0,0,1,"402307,479000000280000","5758582,717000000200000","7,577895682000076","51,969335770000043"
218616,5,5,15,0,2020,11,16,6,3,5,2,0,1,0,0,0,0,0,1,"400464,884499999690000","5756295,331299999700000","7,551745091000043","51,948449505000042"
218623,5,5,15,0,2020,11,11,4,3,3,6,0,1,0,0,0,0,0,0,"402388,020800000060000","5754341,570699999100000","7,580272267000055","51,931229353000049"
218685,5,5,15,0,2020,11,11,1,3,8,5,0,1,1,0,0,0,0,1,"409007,870400000360000","5764863,736099999400000","7,673736070000075","52,026930352000079"
218773,5,5,15,0,2020,11,8,7,2,8,1,0,1,0,0,0,0,0,0,"407185,484899999570000","5756584,626599999100000","7,649422562000041","51,952211875000046"
218880,5,5,15,0,2020,11,11,2,3,5,2,0,1,1,0,0,0,0,1,"409572,551500000060000","5752327,416600000100000","7,685266617000025","51,914338381000050"
218922,5,5,15,0,2020,11,13,4,3,5,3,0,1,1,0,0,0,0,0,"406497,065999999640000","5751370,048599999400000","7,640825053000071","51,905225155000039"
219010,5,5,15,0,2020,11,8,5,3,5,3,0,1,1,0,0,0,0,1,"401910,384700000290000","5758556,740700000900000","7,572124562000056","51,969032354000035"
219016,5,5,15,0,2020,11,16,6,2,0,6,0,1,0,1,0,0,0,0,"408838,227599999870000","5755982,294700000400000","7,673624949000043","51,947071103000042"
219065,5,5,15,0,2020,11,9,7,3,0,1,0,1,0,0,0,0,0,0,"405817,678700000050000","5758283,834899999200000","7,629059338000047","51,967255170000044"
219140,5,5,15,0,2020,11,8,4,3,4,6,0,1,1,0,0,0,0,0,"405844,898900000380000","5758743,004899999100000","7,629329508000069","51,971386999000060"
219142,5,5,15,0,2020,11,10,4,3,5,3,0,1,1,0,0,0,0,0,"407071,767500000070000","5758349,124099999700000","7,647290951000059","51,968053094000027"
219161,5,5,15,0,2020,12,18,5,3,4,6,2,1,1,0,0,0,0,0,"406641,784400000240000","5761353,335599999900000","7,640216270000053","51,994984259000034"
219162,5,5,15,0,2020,12,17,5,3,0,3,2,1,1,0,0,0,0,1,"403056,036000000310000","5757535,926999999200000","7,589084310000033","51,960057988000074"
219230,5,5,15,0,2020,12,16,6,3,2,6,2,1,1,0,0,0,0,1,"402121,907200000250000","5758139,609799999700000","7,575321541000051","51,965320375000033"
219252,5,5,15,0,2020,12,7,4,3,5,3,2,1,1,0,0,0,0,0,"408069,602800000460000","5754797,931399999200000","7,662761616000068","51,936298844000078"
219255,5,5,15,0,2020,12,10,4,3,0,7,0,1,1,0,0,0,0,0,"400897,444099999960000","5761627,770800000100000","7,556497176000050","51,996455495000077"
219257,5,5,15,0,2020,12,7,4,3,3,6,0,1,0,0,0,0,0,0,"406087,201999999580000","5758927,321000000500000","7,632805339000072","51,973084709000034"
219337,5,5,15,0,2020,12,6,6,3,1,5,2,1,1,0,0,0,0,1,"407667,654099999930000","5755259,265799999200000","7,656792668000037","51,940379038000060"
219368,5,5,15,0,2020,12,8,3,3,3,5,0,1,1,0,0,0,0,1,"406965,216000000010000","5756763,466600000900000","7,646169897000050","51,953782579000062"
219369,5,5,15,0,2020,12,13,3,3,5,3,0,1,1,0,0,0,0,1,"405761,949799999590000","5755784,087300000700000","7,628934033000064","51,944776873000080"
219489,5,5,15,0,2020,12,13,3,3,0,3,0,1,0,0,1,0,0,0,"408122,116499999540000","5757096,035000000100000","7,662911046000033","51,956964230000040"
219491,5,5,15,0,2020,12,8,4,3,0,1,1,1,0,0,0,0,0,0,"404894,314799999820000","5758959,168299999100000","7,615435755000021","51,973168105000070"
219519,5,5,15,0,2020,12,15,7,3,0,5,0,1,1,0,0,0,0,0,"407100,867999999780000","5757064,444000000100000","7,648061916000074","51,956510598000079"
219838,5,5,15,0,2020,12,16,7,3,3,7,1,1,1,0,0,0,0,1,"405353,528599999850000","5757673,529200000700000","7,622473369000034","51,961690654000051"
219899,5,5,15,0,2020,12,12,6,3,5,3,0,1,0,0,0,1,0,0,"404933,861200000160000","5760397,519300000700000","7,615612762000069","51,986103293000042"
219937,5,5,15,0,2020,12,13,2,3,5,3,0,1,1,0,0,0,0,1,"403528,344999999740000","5761903,369999999200000","7,594728009000050","51,999395961000062"
219947,5,5,15,0,2020,12,17,3,3,0,1,2,1,0,0,0,0,0,1,"406206,356599999590000","5756186,614600000900000","7,635287878000042","51,948470089000068"
220054,5,5,15,0,2020,12,7,3,3,5,3,2,1,1,0,0,0,0,1,"407854,641699999570000","5757275,711999999400000","7,658971471000029","51,958535009000059"
220058,5,5,15,0,2020,12,12,4,3,5,6,0,1,1,0,0,0,0,1,"402052,154000000100000","5754195,832000000400000","7,575430331000064","51,929860407000035"
220111,5,5,15,0,2020,12,13,2,2,0,7,0,1,0,0,0,0,0,1,"405687,639999999660000","5757907,540300000500000","7,627270401000033","51,963850825000065"
220125,5,5,15,0,2020,12,10,6,3,5,3,0,1,1,0,0,0,0,0,"401033,640200000260000","5747910,502200000000000","7,562426659000039","51,873185982000052"
220159,5,5,15,0,2020,12,13,3,3,1,1,0,1,1,0,0,0,0,1,"407159,692400000060000","5756600,947399999900000","7,649042950000023","51,952354270000058"
220185,5,5,15,0,2020,12,12,7,3,0,7,0,1,0,0,0,0,0,0,"409463,912100000310000","5752527,237900000100000","7,683635018000075","51,916116867000028"
220205,5,5,15,0,2020,12,22,7,3,0,1,2,1,0,0,0,0,0,1,"406198,184799999930000","5756150,465399999200000","7,635178878000033","51,948143785000070"
96221,5,5,15,0,2019,1,20,5,3,4,2,2,1,1,0,0,0,0,1,"407031,446276433770000","5757918,803299745500000","7,646820702000071","51,964178413000070"
96294,5,5,15,0,2019,1,19,4,3,3,6,2,1,0,0,0,0,0,0,"405160,114401451310000","5756934,443669045300000","7,619863259000056","51,955014490000053"
96575,5,5,15,0,2019,1,0,1,2,5,3,2,1,1,0,0,0,0,1,"406305,766868651840000","5756678,901332071100000","7,636599663000027","51,952911756000049"
96636,5,5,15,0,2019,1,13,6,3,5,2,0,1,1,0,0,0,0,1,"400561,828999999910000","5756756,569000002000000","7,553021717000036","51,952612525000063"
96740,5,5,15,0,2019,1,1,5,3,0,1,2,1,0,0,0,0,0,0,"406307,062635663900000","5757679,488121770300000","7,636345630000051","51,961905724000076"
96822,5,5,15,0,2019,1,20,4,3,3,6,2,1,0,0,0,0,0,0,"406077,491536684330000","5756742,159873986600000","7,633261623000067","51,953441849000058"
96825,5,5,15,0,2019,1,13,4,2,0,1,0,1,0,0,0,0,0,0,"401821,228848671540000","5760893,502304786800000","7,570158515000060","51,990019868000047"
96894,5,5,15,0,2019,1,7,2,3,0,1,1,1,0,0,0,0,0,1,"401204,257600331680000","5764140,955350289100000","7,560239769000020","52,019098938000070"
97286,5,5,15,0,2019,1,23,4,3,1,5,2,1,1,0,0,0,0,1,"407021,797585272230000","5757850,163010250800000","7,646698889000049","51,963559825000061"
97287,5,5,15,0,2019,1,16,4,3,5,6,0,1,1,0,0,0,0,0,"405578,328000000680000","5756998,951000003100000","7,625929598000028","51,955665476000036"
97289,5,5,15,0,2019,1,7,4,3,5,3,1,1,1,0,0,0,0,0,"405194,323750388810000","5750115,780875433200000","7,622239004000051","51,893730982000079"
97618,5,5,15,0,2019,1,11,7,3,5,3,0,1,1,0,0,0,0,0,"403491,460219860080000","5755466,971006734300000","7,596000364000076","51,941537275000030"
97695,5,5,15,0,2019,1,16,6,3,5,2,0,1,1,0,0,0,0,0,"403022,610000001270000","5754056,401999998800000","7,589579454000045","51,928777091000029"
98087,5,5,15,0,2019,1,8,3,3,5,2,0,1,1,0,0,0,0,0,"407834,427808079870000","5759154,678526898800000","7,658173013000067","51,975420829000029"
98090,5,5,15,0,2019,1,7,3,3,5,3,0,1,0,0,0,0,0,0,"406205,131602145730000","5757441,825874397500000","7,634927428000026","51,959752318000028"
98099,5,5,15,0,2019,1,14,3,3,3,2,0,1,1,0,0,0,0,0,"402611,471180626190000","5753834,660579593900000","7,583664651000049","51,926712227000053"
98119,5,5,15,0,2019,1,13,6,3,5,2,0,1,1,0,0,0,0,0,"407672,833683592270000","5756833,519563419700000","7,656445164000047","51,954530181000052"
98288,5,5,15,0,2019,1,12,3,3,5,2,0,1,1,0,0,0,0,1,"403051,202345618980000","5758116,424258122200000","7,588850119000028","51,965274821000037"
98289,5,5,15,0,2019,1,7,3,2,0,7,2,1,0,0,0,0,0,2,"408030,875418911690000","5758303,192765528300000","7,661260360000028","51,967799758000069"
98290,5,5,15,0,2019,1,5,3,3,0,7,2,1,0,0,0,0,0,2,"408696,398148012350000","5756397,866617506400000","7,671451583000021","51,950783258000058"
98291,5,5,15,0,2019,1,1,3,3,0,1,2,1,0,0,0,0,0,1,"403161,410000001080000","5759052,005000000800000","7,590189830000043","51,973703293000028"
98382,5,5,15,0,2019,1,17,5,3,2,3,2,1,1,0,0,0,0,1,"403049,831267337310000","5758116,678620005000000","7,588830097000027","51,965276868000046"
98448,5,5,15,0,2019,1,18,2,3,5,3,2,1,1,0,0,0,0,1,"404902,631000001910000","5762243,723000001200000","7,614645972000062","52,002692250000052"
98452,5,5,15,0,2019,1,15,2,3,5,2,0,1,1,0,0,0,0,1,"403770,629000001590000","5754711,129999999000000","7,600271859000031","51,934791853000036"
98591,5,5,15,0,2019,1,21,4,2,3,6,2,1,0,0,0,0,0,2,"406937,496121435430000","5757773,587112654000000","7,645492999000055","51,962857417000066"
98592,5,5,15,0,2019,1,16,4,3,5,3,0,1,0,0,0,1,0,1,"407044,952796001920000","5757868,436929658100000","7,647030866000023","51,963727953000046"
98807,5,5,15,0,2019,2,17,7,3,1,5,1,1,1,0,0,0,0,1,"405578,877404412250000","5756821,543663803500000","7,625986342000033","51,954070954000031"
98926,5,5,15,0,2019,2,15,3,3,5,2,0,1,1,0,0,0,0,0,"405455,253000000490000","5759121,153999999200000","7,623554810000030","51,974719809000078"
98927,5,5,15,0,2019,2,13,3,3,1,6,0,1,0,0,0,0,0,0,"406155,558017926290000","5757435,097148019800000","7,634208004000072","51,959683473000041"
99111,5,5,15,0,2019,2,14,7,3,5,2,0,1,1,0,0,0,0,0,"405782,720849396660000","5755731,994492596000000","7,629250413000023","51,944312157000070"
99112,5,5,15,0,2019,2,17,7,3,0,3,0,1,1,0,0,0,0,0,"405782,736908687280000","5755732,013380006000000","7,629250641000056","51,944312329000070"
99259,5,5,15,0,2019,2,9,6,3,5,3,0,1,1,0,0,0,0,0,"406537,972946568390000","5750575,382951991600000","7,641634993000025","51,898089104000064"
99260,5,5,15,0,2019,2,8,6,3,1,5,0,1,1,0,0,0,0,1,"405081,291941844860000","5759105,252224085900000","7,618116543000042","51,974513130000048"
99440,5,5,15,0,2019,2,6,5,3,5,3,2,1,1,0,0,0,0,1,"404326,302019314840000","5756264,114356739400000","7,607919859000049","51,948846493000076"
99662,5,5,15,0,2019,2,10,1,3,3,2,0,1,1,0,0,0,0,0,"405164,440306261180000","5756901,127267431500000","7,619935386000066","51,954715766000049"
99792,5,5,15,0,2019,2,16,5,3,5,3,0,1,1,0,0,0,0,0,"405739,563047156670000","5753729,381308056400000","7,629171472000053","51,926304395000045"
100053,5,5,15,0,2019,2,16,6,3,8,1,0,1,0,0,0,0,0,0,"408813,658563434150000","5758532,777251549100000","7,672590569000022","51,969992364000063"
100078,5,5,15,0,2019,2,16,4,3,5,3,0,1,1,0,0,0,0,0,"406133,740419750100000","5757702,640671826900000","7,633817457000021","51,962084594000032"
100079,5,5,15,0,2019,2,13,4,3,0,5,0,1,1,0,0,0,0,0,"405648,614834705370000","5756980,848354360100000","7,626957100000027","51,955514692000065"
100080,5,5,15,0,2019,2,10,4,3,1,5,0,1,1,0,0,0,0,0,"404669,747128407470000","5759480,299874937200000","7,612022738000064","51,977813746000038"
100168,5,5,15,0,2019,2,19,3,3,5,2,2,1,1,0,0,0,0,0,"406628,592371324080000","5758709,235125314400000","7,640743890000067","51,971215674000064"
100169,5,5,15,0,2019,2,16,3,3,4,2,0,1,1,0,0,0,0,0,"401877,237683466640000","5753654,857938041900000","7,573041412000066","51,924967174000074"
100286,5,5,15,0,2019,2,16,2,3,3,6,0,1,1,0,0,0,0,0,"404784,462779388760000","5755235,854708546800000","7,614868889000036","51,939682687000072"
100357,5,5,15,0,2019,2,14,7,3,5,2,0,1,1,0,0,0,0,0,"406038,352976575490000","5756774,951165309200000","7,632683297000028","51,953729981000038"
100444,5,5,15,0,2019,2,14,6,3,3,6,0,1,0,0,0,0,0,0,"405046,408797043380000","5756567,783853460100000","7,618310420000057","51,951699397000027"
100549,5,5,15,0,2019,2,14,5,3,1,3,0,1,1,0,0,0,0,1,"403501,661367616620000","5760698,882426487300000","7,594678490000035","51,988565076000043"
100647,5,5,15,0,2019,2,0,3,2,4,6,2,1,0,0,0,0,0,0,"409383,946567085570000","5751521,817102776800000","7,682737169000063","51,907066419000046"
100753,5,5,15,0,2019,2,9,2,3,5,3,0,1,1,0,0,0,0,0,"407153,091403447090000","5760550,965315498400000","7,647878603000038","51,987857906000045"
100759,5,5,15,0,2019,2,8,3,3,3,3,0,1,1,0,0,0,0,0,"406526,867999999780000","5750599,418999999800000","7,641467126000066","51,898303291000047"
101087,5,5,15,0,2019,2,15,5,3,1,4,0,1,0,1,0,0,0,0,"409070,920305487700000","5752861,916014010100000","7,677834309000048","51,919061154000076"
101233,5,5,15,0,2019,2,7,4,3,5,3,0,1,1,0,0,0,0,0,"406062,380125024360000","5751516,489602448400000","7,634468395000056","51,906468320000045"
101290,5,5,15,0,2019,3,17,6,3,6,4,0,1,0,1,0,0,0,0,"406608,472335600290000","5757158,657605066900000","7,640872766000030","51,957274957000038"
101393,5,5,15,0,2019,3,17,4,2,5,2,0,1,1,0,0,0,0,1,"407061,588000000450000","5757345,232999999100000","7,647414494000032","51,959027910000032"
101394,5,5,15,0,2019,3,12,4,3,5,2,0,1,0,0,0,0,1,0,"406008,587041108870000","5757791,834510883300000","7,631972055000063","51,962865164000050"
101526,5,5,15,0,2019,3,19,3,3,5,2,1,1,1,0,0,0,0,0,"407296,247854567130000","5757988,437185637700000","7,650654997000061","51,964848538000069"
101528,5,5,15,0,2019,3,16,3,3,5,3,0,1,1,0,0,0,0,0,"406510,019101615060000","5757238,452881664000000","7,639418697000053","51,957975652000073"
101555,5,5,15,0,2019,3,13,5,3,5,3,0,1,1,0,0,0,0,1,"407058,082880979400000","5757259,554980456800000","7,647386678000032","51,958257206000042"
101754,5,5,15,0,2019,3,15,3,2,5,3,0,1,1,0,0,0,0,0,"399146,390443028880000","5760141,203066567000000","7,531437970000070","51,982778927000027"
101946,5,5,15,0,2019,3,2,7,3,5,2,2,1,1,0,0,0,0,1,"406533,325782502070000","5756210,836961815100000","7,640037293000034","51,948742850000031"
101949,5,5,15,0,2019,3,15,7,2,1,5,0,1,1,0,0,0,0,1,"406842,107151579110000","5757007,066354677100000","7,644312929000023","51,955951569000035"
102327,5,5,15,0,2019,3,18,4,3,5,2,1,1,1,0,0,0,0,1,"405930,555931756270000","5756158,803321506800000","7,631283782000025","51,948173534000034"
102741,5,5,15,0,2019,3,5,3,3,5,3,2,1,1,0,0,0,0,0,"407301,702077922410000","5761121,239457076400000","7,649887985000021","51,993008622000048"
102840,5,5,15,0,2019,3,17,5,3,4,2,0,1,1,0,0,0,0,0,"403888,358222963290000","5753109,800149969800000","7,602430983000033","51,920418818000030"
102843,5,5,15,0,2019,3,12,5,3,5,2,0,1,1,0,0,0,0,0,"406940,192162583580000","5756956,257807059200000","7,645753649000028","51,955511299000079"
102940,5,5,15,0,2019,3,7,2,2,5,3,0,1,1,0,0,0,0,1,"404211,457999999630000","5756332,520000001400000","7,606230315000062","51,949441583000066"
102942,5,5,15,0,2019,3,7,2,2,3,2,0,1,1,0,0,0,0,1,"401513,002657247710000","5761614,806972492500000","7,565463923000038","51,996448492000070"
103015,5,5,15,0,2019,3,22,5,3,5,3,2,1,1,0,0,0,0,0,"403942,414524924940000","5754808,066945239900000","7,602742735000049","51,935692837000033"
103372,5,5,15,0,2019,3,9,3,3,3,2,0,1,1,0,0,0,0,0,"407042,487162917850000","5757868,757682314100000","7,646994903000064","51,963730424000062"
103376,5,5,15,0,2019,3,19,3,2,0,7,2,1,0,0,0,0,0,1,"404834,850615478120000","5758301,575632393400000","7,614752633000023","51,967247237000038"
103379,5,5,15,0,2019,3,16,3,3,5,3,0,1,1,0,0,0,0,0,"406815,368979238910000","5756752,365899626200000","7,643993013000056","51,953657712000052"
103450,5,5,15,0,2019,3,13,6,3,0,7,0,1,0,0,0,0,0,0,"405068,546328530650000","5757456,739458249900000","7,618386829000031","51,959693474000062"
103454,5,5,15,0,2019,3,12,6,3,1,5,0,1,1,0,0,0,0,0,"409338,967175008730000","5752448,523362830300000","7,681839601000036","51,915388998000026"
103542,5,5,15,0,2019,3,13,2,3,5,2,0,1,1,0,0,0,0,0,"408379,804999999700000","5753916,673999998700000","7,667507241000067","51,928428708000069"
103576,5,5,15,0,2019,3,11,7,2,5,2,0,1,0,0,0,1,0,0,"404684,754999999890000","5759085,980000004200000","7,612350699000047","51,974272033000034"
103815,5,5,15,0,2019,4,9,3,3,0,1,0,1,0,0,0,0,0,0,"408777,351301267740000","5753306,770466061300000","7,673448992000033","51,923011785000028"
103816,5,5,15,0,2019,4,9,3,3,5,2,0,1,0,0,0,0,0,0,"405953,276159846220000","5751932,169118478900000","7,632769415000041","51,910186262000082"
103817,5,5,15,0,2019,4,9,3,3,5,2,0,1,1,0,0,0,0,0,"407234,747960689480000","5756891,444253550800000","7,650056362000044","51,954977935000045"
103934,5,5,15,0,2019,4,15,2,3,5,2,0,1,1,0,0,0,0,0,"409759,650559423490000","5751788,919165756600000","7,688127173000055","51,909528319000060"
104154,5,5,15,0,2019,4,10,6,3,2,6,0,1,0,0,0,0,0,0,"407260,946831095030000","5756888,806611299500000","7,650438213000030","51,954958596000040"
104249,5,5,15,0,2019,4,18,5,3,4,6,0,1,0,0,0,0,0,1,"404069,337103194560000","5759220,704103859100000","7,603356333000022","51,975377083000069"
104250,5,5,15,0,2019,4,14,5,3,5,3,0,1,1,0,0,0,0,1,"404914,411612326280000","5756295,418238155500000","7,616465660000074","51,949228712000036"
104251,5,5,15,0,2019,4,16,5,3,4,2,0,1,1,0,0,0,0,1,"403492,166115456260000","5760696,931846385800000","7,594540802000040","51,988545894000026"
104252,5,5,15,0,2019,4,3,5,2,0,1,2,1,0,0,0,0,0,0,"406229,290369685740000","5758888,834060365300000","7,634883760000037","51,972762764000038"
104253,5,5,15,0,2019,4,14,5,3,0,3,0,1,1,0,0,0,0,1,"405507,037284017540000","5751870,835723634800000","7,626300925000066","51,909559442000045"
104565,5,5,15,0,2019,4,16,1,3,5,3,0,1,1,0,0,0,0,0,"404984,147148887630000","5758214,557229746100000","7,616949226000031","51,966490622000038"
104568,5,5,15,0,2019,4,5,1,3,5,2,2,1,1,0,0,0,0,0,"406392,794476745650000","5756345,713774323500000","7,637956419000034","51,949931557000070"
104638,5,5,15,0,2019,4,18,3,2,5,3,0,1,0,0,0,0,0,0,"404587,859326441770000","5758645,690423049000000","7,611062874000027","51,970297926000057"
104641,5,5,15,0,2019,4,8,3,3,5,2,0,1,1,0,0,0,0,0,"406603,609102246350000","5757162,468776878000000","7,640800977000026","51,957308397000077"
104760,5,5,15,0,2019,4,13,7,3,5,2,0,1,1,0,0,0,0,0,"410570,569000000130000","5760598,091000001900000","7,697620574000041","51,988842246000047"
104811,5,5,15,0,2019,4,12,6,3,5,2,0,1,1,0,0,0,0,0,"406169,452999999750000","5758093,650000000400000","7,634230245000026","51,965605193000044"
104899,5,5,15,0,2019,4,2,5,3,0,7,2,1,0,0,0,0,0,0,"405402,576636752110000","5758174,987567652000000","7,623048881000045","51,966206318000047"
104955,5,5,15,0,2019,4,0,1,2,0,1,2,1,0,0,0,0,0,1,"409829,266119585370000","5761042,537017220600000","7,686710998000024","51,992717346000063"
105052,5,5,15,0,2019,4,6,4,3,5,2,1,1,0,0,0,0,0,0,"405966,250323404560000","5757187,693697407800000","7,631521431000067","51,957427714000062"
105054,5,5,15,0,2019,4,15,4,3,2,6,0,1,0,0,0,0,0,0,"406257,416949498470000","5757689,038594875500000","7,635620676000031","51,961983199000031"
105055,5,5,15,0,2019,4,12,4,3,5,2,0,1,0,0,0,0,1,0,"406142,073465333320000","5751402,263853645000000","7,635657622000053","51,905455029000052"
105057,5,5,15,0,2019,4,6,4,3,5,3,0,1,1,0,0,0,0,0,"403942,104813333600000","5758260,906599987300000","7,601773146000028","51,966728134000050"
105336,5,5,15,0,2019,4,13,2,3,3,6,0,1,0,0,0,0,0,0,"404510,911424227990000","5756302,049682376900000","7,610594586000048","51,949219194000079"
105475,5,5,15,0,2019,4,18,4,2,5,2,0,1,0,0,0,0,1,0,"406505,378406400790000","5757242,435403371200000","7,639350097000033","51,958010669000032"
106173,5,5,15,0,2019,4,19,4,3,0,4,0,1,0,1,0,0,0,0,"404335,443492715250000","5759047,107566122000000","7,607277695000050","51,973862612000062"
106176,5,5,15,0,2019,4,14,4,3,0,4,0,1,0,1,0,0,0,0,"405151,402519047260000","5757194,547400564000000","7,619664715000056","51,957350924000082"
106200,5,5,15,0,2019,4,19,7,2,6,4,0,1,0,1,0,0,0,0,"405849,646077803340000","5756856,063087830300000","7,629915883000024","51,954427137000039"
106473,5,5,15,0,2019,4,14,5,3,2,3,0,1,1,0,0,0,0,0,"405946,016000000760000","5756806,165000002800000","7,631331492000072","51,953994937000061"
106476,5,5,15,0,2019,4,17,5,3,0,1,0,1,0,0,0,0,0,0,"406302,079294522290000","5757680,310111220900000","7,636272898000073","51,961912273000053"
106478,5,5,15,0,2019,4,14,5,3,1,5,0,1,1,0,0,0,0,0,"406553,379682548340000","5758759,490385118900000","7,639635632000022","51,971654751000074"
106614,5,5,15,0,2019,4,8,3,3,5,3,0,1,1,0,0,0,0,0,"401648,180000000630000","5755592,414000000800000","7,569157521000022","51,942342003000078"
106625,5,5,15,0,2019,5,23,6,2,0,7,2,1,0,0,0,0,0,1,"406352,950800072400000","5757350,155783591800000","7,637103093000064","51,958953260000044"
